Id,Titulo,Modelo,Marca,Estrelas,Avaliacoes,Url
#2592455, 20.5-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Fingerprint Resistant Stainless Steel,#WRT311FZDZ,Whirlpool ,4.5,4659,https://www.lowes.com/pd/Whirlpool-20-5-cu-ft-Top-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-Steel/1002986772
#623780, 18 cu Ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Black,#WRT318FZDB,Whirlpool ,4.5,3677,https://www.lowes.com/pd/Whirlpool-18-2-cu-ft-Top-Freezer-Refrigerator-Black/50285237
#1297456, 22-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (EasyCare Stainless Steel),#LFSC2324VF,Frigidaire ,4.0,229,https://www.lowes.com/pd/Frigidaire-22-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-EasyCare-Stainless-Steel/1000833002
#727504, 24.7-cu ft 3-Door 36-in French Door Refrigerator with Exterior Ice and Water Dispenser - Black Stainless,#WRF555SDHV,Whirlpool ,4.5,3457,https://www.lowes.com/pd/Whirlpool-24-7-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-ENERGY-STAR/1000233421
#956194, 18.2-cu ft Top-Freezer Refrigerator with Ice Maker - Fingerprint Resistant Stainless Steel,#WRT348FMEZ,Whirlpool ,4.0,111,https://www.lowes.com/pd/Whirlpool-18-2-cu-ft-Top-Freezer-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000337073
#970831, 20.6-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (White),#WRS571CIHW,Whirlpool ,4.0,1747,https://www.lowes.com/pd/Whirlpool-20-6-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-White/1000358273
#1296190, InstaView Smart Wi-Fi Enabled 26-cu ft French Door Refrigerator with Dual Ice Maker and Door within Door (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,#LFXS26596D,LG ,4.5,473,https://www.lowes.com/pd/LG-InstaView-Smart-Wi-Fi-Enabled-26-cu-ft-French-Door-Refrigerator-with-Dual-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000853132
#912750, 21.4-cu ft Side-by-Side Refrigerator with Single Ice Maker (Black),#WRS321SDHB,Whirlpool ,4.5,3650,https://www.lowes.com/pd/Whirlpool-21-4-cu-ft-Side-by-Side-Refrigerator-with-Single-Ice-Maker-Black/1000332327
#1296191, Internal Water Filter 23.8-cu ft Top-Freezer Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,#LTWS24223S,LG ,4.0,81,https://www.lowes.com/pd/LG-Internal-Water-Filter-23-8-cu-ft-Top-Freezer-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000853168
#894707, 11.6-cu ft Energy Star Top-Freezer Refrigerator with Optional Ice Maker Kit - Fingerprint Resistant Stainless Steel,#WRT312CZJZ,Whirlpool ,1.5,3,https://www.lowes.com/pd/Whirlpool-11-6-cu-ft-Top-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-ENERGY-STAR/1002887716
#1596780, 22.6-cu ft Counter-Depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),#KRSC703HPS,KitchenAid ,4.0,178,https://www.lowes.com/pd/KitchenAid-22-6-cu-ft-Counter-Depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1001254484
#623778, 14.3-cu ft Top-Freezer Refrigerator (Black),#WRT314TFDB,Whirlpool ,4.5,1425,https://www.lowes.com/pd/Whirlpool-14-3-cu-ft-Top-Freezer-Refrigerator-Black/50284167
#52246, 22.07-cu ft Bottom-Freezer Refrigerator with Ice Maker (White) ENERGY STAR,#WRB322DMBW,Whirlpool ,4.5,7747,https://www.lowes.com/pd/Whirlpool-22-07-cu-ft-Bottom-Freezer-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/50161487
#962006, 800 25-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#B26FT50SNS,Bosch ,4.0,144,https://www.lowes.com/pd/Bosch-800-25-cu-ft-French-Door-Refrigerator-with-Ice-Mak/1000342127
#1350876, 22.6-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#RF23R6201SR,Samsung ,4.0,243,https://www.lowes.com/pd/Samsung-22-6-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000969444
#852903, 20.4-cu ft Top-Freezer Refrigerator (Black),#FFTR2021TB,Frigidaire ,4.0,4800,https://www.lowes.com/pd/Frigidaire-20-4-cu-ft-Top-Freezer-Refrigerator-Black/1000226529
#1418791, 24.5-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#LRFXS2503S,LG ,3.0,19,https://www.lowes.com/pd/LG-24-5-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1001042224
#618389, 18.7-cu ft Bottom-Freezer Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,#WRB329DMBM,Whirlpool ,4.5,1049,https://www.lowes.com/pd/Whirlpool-18-7-cu-ft-Bottom-Freezer-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50213441
#912752, 21.4-cu ft Side-by-Side Refrigerator with Single Ice Maker (White),#WRS321SDHW,Whirlpool ,4.5,3650,https://www.lowes.com/pd/Whirlpool-21-4-cu-ft-Side-by-Side-Refrigerator-with-Single-Ice-Maker-White/1000332335
#2118458, 18.3-cu ft Top-Freezer Refrigerator (White) ENERGY STAR,#FFHT1835VW,Frigidaire ,4.5,209,https://www.lowes.com/pd/Frigidaire-18-3-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1001833742
#2545877, Family Hub Family Hub 27.7-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,#RF28T5F01SG,Samsung ,0.0,No Reviews,https://www.lowes.com/pd/Samsung-Family-Hub-Family-Hub-19-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1003051808
#2491225, 22.7-cu ft 4-Door Counter-Depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#LMWC23626S,LG ,3.0,9,https://www.lowes.com/pd/LG-22-7-cu-ft-4-Door-Counter-Depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1002624086
#1697397, 27-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#RF27T5201SR,Samsung ,4.5,78,https://www.lowes.com/pd/Samsung-27-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1002683366
#2131390, 2.7-cu ft Freestanding Mini Fridge (Silver),#LCR27D6NSE,Hisense ,3.5,22,https://www.lowes.com/pd/Hisense-2-7-cu-ft-Freezerless-Refrigerator-Silver-ENERGY-STAR/1002981228
#51690, 22.07-cu ft Bottom-Freezer Refrigerator with Ice Maker (Black) ENERGY STAR,#WRB322DMBB,Whirlpool ,4.5,7747,https://www.lowes.com/pd/Whirlpool-22-07-cu-ft-Bottom-Freezer-Refrigerator-with-Ice-Maker-Black-ENERGY-STAR/50161483
#1697388, 26.9-cu ft 4-Door French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#LMWS27626S,LG ,4.0,6,https://www.lowes.com/pd/LG-26-9-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1002502776
#1697698, 3.3-cu ft Freestanding Mini Fridge Freezer Compartment (Silver),#LCT33D6ASE,Hisense ,4.5,22,https://www.lowes.com/pd/Hisense-3-3-cu-ft-Top-Freezer-Refrigerator-Silver-ENERGY-STAR/1002922034
#852892, 18-cu ft Top-Freezer Refrigerator (Fingerprint-Resistant Stainless Steel),#LFTR1832TF,Frigidaire ,4.0,412,https://www.lowes.com/pd/Frigidaire-18-cu-ft-Top-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-Steel/1000254999
#2610279, Craft Ice Smart Wi-Fi Enabled 29.5-cu ft 4-Door French Door Refrigerator with Dual Ice Maker and Door within Door (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#LRMVS3006S,LG ,3.0,5,https://www.lowes.com/pd/LG-Craft-Ice-Smart-Wi-Fi-Enabled-17-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-with-and-Door-within-Door-Printproof-Stainless-Steel-ENERGY-STAR/1002951124
#1418792, Craft IceSmart Wi-Fi Enabled 29.7-cu ft French Door Refrigerator with Dual Ice Maker and Door within Door (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,#LRFVS3006D,LG ,3.5,35,https://www.lowes.com/pd/LG-Craft-IceSmart-Wi-Fi-Enabled-29-7-cu-ft-French-Door-Refrigerator-with-Dual-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1001123430
#1596840, Smart 27.8-cu ft 4-Door French Door Refrigerator with Ice Maker (Fingerprint-Resistant Matte White) ENERGY STAR,#CVE28DP4NW2,Cafe ,4.5,192,https://www.lowes.com/pd/Cafe-Smart-27-8-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Matte-White-ENERGY-STAR/1001167442
#1597279, Craft Ice Smart Wi-Fi Enabled 23.5-cu ft Counter-Depth French Door Refrigerator with Dual Ice Maker and Door within Door (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#LRFVC2406S,LG ,3.5,31,https://www.lowes.com/pd/LG-Craft-Ice-Smart-Wi-Fi-Enabled-23-5-cu-ft-Counter-Depth-French-Door-Refrigerator-with-Dual-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1001157718
#1392377, Family Hub Family Hub 22-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,#RF22R7551SG,Samsung ,4.5,1297,https://www.lowes.com/pd/Samsung-Family-Hub-Family-Hub-22-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000948612
#2131349, 4.4-cu ft Freestanding Mini Fridge (Silver),#LCR44D6NSE,Hisense ,5.0,15,https://www.lowes.com/pd/Hisense-4-4-cu-ft-Freezerless-Refrigerator-Sliver-ENERGY-STAR/1002927622
#1596859, Smart 27.8-cu ft 4-Door French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#CVE28DP2NS1,Cafe ,4.5,192,https://www.lowes.com/pd/Cafe-Smart-27-8-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1001167486
#956190, 25.1-cu ft Side-by-Side Refrigerator (Stainless Steel),#WRS315SNHM,Whirlpool ,4.5,519,https://www.lowes.com/pd/Whirlpool-25-1-cu-ft-Side-by-Side-Refrigerator-Stainless-Steel/1000337055
#2131356, 1.7-cu ft Freestanding Mini Fridge (Black),#LCR17D6NBE,Hisense ,5.0,16,https://www.lowes.com/pd/Hisense-1-7-cu-ft-Freezerless-Refrigerator-Black-ENERGY-STAR/1002981220
#2610282, Smart Wi-Fi Enabled 23.5-cu ft Counter-Depth French Door Refrigerator with Dual Ice Maker and Door within Door (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#LRFDC2406S,LG ,0.0,No Reviews,https://www.lowes.com/pd/LG-Smart-Wi-Fi-Enabled-15-4-cu-ft-French-Door-Refrigerator-with-Ice-Maker-with-and-Door-within-Door-PrintProof-Stainless-Steel-ENERGY-STAR/1002951166
#1697390, Craft Ice Smart Wi-Fi Enabled 29.7-cu ft French Door Refrigerator with Dual Ice Maker and Door within Door (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#LRFDS3016S,LG ,3.5,43,https://www.lowes.com/pd/LG-Craft-Ice-Smart-Wi-Fi-Enabled-29-7-cu-ft-French-Door-Refrigerator-with-Dual-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1002543660
#1296071, InstaView Smart Wi-Fi Enabled 27.6-cu ft 4-Door French Door Refrigerator with Ice Maker and Door within Door (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,#LMXS28596D,LG ,4.0,73,https://www.lowes.com/pd/LG-InstaView-Smart-Wi-Fi-Enabled-27-6-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000853022
#688373, 20.9-cu ft Bottom-Freezer Refrigerator (Black) ENERGY STAR,#GBE21DGKBB,GE ,4.0,117,https://www.lowes.com/pd/GE-20-9-cu-ft-Bottom-Freezer-Refrigerator-Black-ENERGY-STAR/1000060797
#1647324, 17.5-cu ft Top-Freezer Refrigerator with Ice Maker (Silver) ENERGY STAR,#GIE18GCNRSA,GE ,4.5,342,https://www.lowes.com/pd/GE-17-5-cu-ft-Top-Freezer-Refrigerator-with-Ice-Maker-Silver-ENERGY-STAR/1001353368
#772684, 21.6-cu ft French Door Refrigerator with Ice Maker (Black Stainless Steel),#RF220NCTASG,Samsung ,4.0,483,https://www.lowes.com/pd/Samsung-21-6-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Black-Stainless-Steel/1000332165
#1427430, 16.6-cu ft Top-Freezer Refrigerator (Black) ENERGY STAR,#GTE17DTNRBB,GE ,4.5,272,https://www.lowes.com/pd/GE-16-6-cu-ft-Top-Freezer-Refrigerator-Black-ENERGY-STAR/1001079876
#852886, 18-cu ft Top-Freezer Refrigerator (White),#FFTR1821TW,Frigidaire ,4.5,5715,https://www.lowes.com/pd/Frigidaire-18-cu-ft-Top-Freezer-Refrigerator-White/1000225703
#970830, 20.6-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Black),#WRS571CIHB,Whirlpool ,4.0,1747,https://www.lowes.com/pd/Whirlpool-20-6-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Black/1000358269
#1073620, Profile 22.2-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Slate) ENERGY STAR,#PYE22KELDS,GE ,4.0,1895,https://www.lowes.com/pd/GE-Profile-22-2-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Slate-ENERGY-STAR/1000448013
#1418796, 800 21-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#B36CL80SNS,Bosch ,4.5,251,https://www.lowes.com/pd/Bosch-800-21-cu-ft-4-Door-Counter-depth-French-Door-Refr/1000973168
#658933, SideKick 17.7-cu ft Freezerless Refrigerator (Monochromatic Stainless Steel),#WSR57R18DM,Whirlpool ,3.0,159,https://www.lowes.com/pd/Whirlpool-SideKick-17-7-cu-ft-Freezerless-Refrigerator-Monochromatic-Stainless-Steel/50303873
#1631167, 16-cu ft Top-Freezer Refrigerator with Quiet Cooling and Optional Ice Maker Kit - White,#WRT106TFDW,Whirlpool ,4.5,70,https://www.lowes.com/pd/Whirlpool-16-cu-ft-Top-Freezer-Refrigerator-White/1001281116
#1100475, 22-cu ft Side-by-Side Refrigerator with Ice Maker (Black),#FFSS2315TE,Frigidaire ,4.5,1454,https://www.lowes.com/pd/Frigidaire-22-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Black/1000484095
#956188, 21.7-cu ft Side-by-Side Refrigerator (White),#WRS312SNHW,Whirlpool ,4.5,374,https://www.lowes.com/pd/Whirlpool-21-7-cu-ft-Side-by-Side-Refrigerator-White/1000337047
#912755, 24.5-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless),#WRS325SDHV,Whirlpool ,4.5,3778,https://www.lowes.com/pd/Whirlpool-21-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless/1000332331
#1228890, Gallery 21.8-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Smudge-Proof Stainless Steel) ENERGY STAR,#FG4H2272UF,Frigidaire ,4.5,963,https://www.lowes.com/pd/KitchenAid-23-75-in-Built-In-Double-Drawer-Refrigerator-Stainless-Steel/50393492
#623786, 20.5-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Monochromatic Stainless Steel,#WRT311FZDM,Whirlpool ,4.5,5235,https://www.lowes.com/pd/Bosch-800-21-cu-ft-Counter-depth-French-Door-Refrigerato/1001090120
#1357334, Food Showcase 27.8-cu ft French Door Refrigerator with Ice Maker and Door within Door (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,#RF28R6301SG,Samsung ,4.5,126,https://www.lowes.com/pd/GE-23-1-cu-ft-Counter-Depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Slate-ENERGY-STAR/1002619184
#1424451, 800 21-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#B36CT80SNS,Bosch ,4.5,247,https://www.lowes.com/pd/KitchenAid-24-8-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-ENERGY-STAR/1001254552
#1295699, 28-cu ft 4-Door French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,#RF28R7201SG,Samsung ,4.0,561,https://www.lowes.com/pd/Haier-15-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-Stainless-Steel/1000183553
#912751, 21.4-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless),#WRS321SDHV,Whirlpool ,4.5,3650,https://www.lowes.com/pd/LG-Smart-Wi-Fi-Enabled-22-1-cu-ft-Counter-depth-French-Door-Refrigerator-with-Dual-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000565689
#534599, 24-in Built-In 2 Drawer Refrigerator (Stainless Steel),#KUDR204ESB,KitchenAid ,4.0,29,https://www.lowes.com/pd/KitchenAid-24-8-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1001426452
#1296196, 800 21-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,#B36CT80SNB,Bosch ,4.5,69,https://www.lowes.com/pd/Frigidaire-20-4-cu-ft-Top-Freezer-Refrigerator-Black-ENERGY-STAR/1001079902
#2443310, 23.1-cu ft Counter-Depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Slate) ENERGY STAR,#GWE23GENDS,GE ,4.5,24,https://www.lowes.com/pd/GE-27-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000048177
#1596781, 24.8-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless) ENERGY STAR,#KRSF705HBS,KitchenAid ,4.5,92,https://www.lowes.com/pd/Whirlpool-24-6-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Stainless-Steel/1000820208
#842272, 15-cu ft 4-Door Counter-depth French Door Refrigerator (Stainless Steel),#HRF15N3AGS,Haier ,4.5,277,https://www.lowes.com/pd/Whirlpool-12-7-cu-ft-Bottom-Freezer-Refrigerator-Single-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Finish-ENERGY-STAR/1002887812
#1163548, Smart Wi-Fi Enabled 22.1-cu ft Counter-depth French Door Refrigerator with Dual Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,#LFXC22526D,LG ,4.5,384,https://www.lowes.com/pd/Whirlpool-21-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Stainless-Steel/1001773966
#1659668, 24.8-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#KRSF705HPS,KitchenAid ,4.5,92,https://www.lowes.com/pd/GE-21-9-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Slate/50442478
#1358507, 20.4-cu ft Top-Freezer Refrigerator (Black) ENERGY STAR,#FFHT2033VE,Frigidaire ,4.5,212,https://www.lowes.com/pd/Whirlpool-19-8-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1001414574
#786385, 27.8-cu ft French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,#GFE28GSKSS,GE ,4.5,3006,https://www.lowes.com/pd/Samsung-27-cu-ft-French-Door-Refrigerator-with-Dual-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1002683240
#873452, 24.6-cu ft Side-by-Side Refrigerator with Ice Maker (Stainless Steel),#WRS315SDHM,Whirlpool ,4.0,677,https://www.lowes.com/pd/Haier-15-cu-ft-Bottom-Freezer-Refrigerator-Stainless-Steel-ENERGY-STAR/1000183181
#894937, 12.7-cu ft Counter-Depth Bottom-Freezer Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless) ENERGY STAR,#WRB543CMJV,Whirlpool ,0.0,No Reviews,https://www.lowes.com/pd/Whirlpool-12-7-cu-ft-Bottom-Freezer-Refrigerator-Single-Ice-Maker-Fingerprint-Resistant-Stainless-Finish-ENERGY-STAR/1002887764
#1984718, 21.4-cu ft Side-by-Side Refrigerator with Ice Maker (Stainless Steel),#WRS311SDHM,Whirlpool ,4.0,218,https://www.lowes.com/pd/Whirlpool-11-6-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1002887732
#693235, 21.9-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Slate),#GZS22DMJES,GE ,4.5,6051,https://www.lowes.com/pd/Frigidaire-18-3-cu-ft-Top-Freezer-Refrigerator-Stainless-Steel-ENERGY-STAR/1001833770
#1694023, 19.8-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),#WRS970CIHZ,Whirlpool ,3.5,11,https://www.lowes.com/pd/Hisense-3-3-cu-ft-Freezerless-Refrigerator-Sliver-ENERGY-STAR/1002927610
#1697394, 27-cu ft French Door Refrigerator with Dual Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,#RF27T5241SG,Samsung ,4.0,42,https://www.lowes.com/pd/Maytag-24-7-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000121079
#842271, 15-cu ft Bottom-Freezer Refrigerator (Stainless Steel) ENERGY STAR,#HRB15N3BGS,Haier ,4.5,69,https://www.lowes.com/pd/Samsung-Family-Hub-21-5-cu-ft-Counter-Depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1002238846
#894932, 12.7-cu ft Counter-Depth Bottom-Freezer Refrigerator with Ice Maker (Fingerprint-Resistant Stainless) ENERGY STAR,#WRB543CMJZ,Whirlpool ,0.0,No Reviews,https://www.lowes.com/pd/Samsung-Family-Hub-Family-Hub-19-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1003051810
#894717, 11.6-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - White,#WRT312CZJW,Whirlpool ,1.5,3,https://www.lowes.com/pd/Frigidaire-25-5-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Black/1000484065
#2118460, 18.3-cu ft Top-Freezer Refrigerator (Stainless Steel) ENERGY STAR,#FFHT1835VS,Frigidaire ,4.5,209,https://www.lowes.com/pd/GE-17-5-cu-ft-Top-Freezer-Refrigerator-White/1001839504
#2131346, 3.3-cu ft Freestanding Mini Fridge (Silver),#LCR33D6NSE,Hisense ,4.5,16,https://www.lowes.com/pd/Hisense-4-4-cu-ft-Top-Freezer-Refrigerator-Silver-ENERGY-STAR/1002981218
#731366, 24.7-cu ft 3-Door 36-in French Door Refrigerator with Power Cold Feature - Fingerprint Resistant Stainless Steel,#MFI2570FEZ,Maytag ,4.5,1228,https://www.lowes.com/pd/Frigidaire-13-9-cu-ft-Top-Freezer-Refrigerator-White-ENERGY-STAR/1001386828
#1689418, Family Hub 21.5-cu ft Counter-Depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#RS22T5561SR,Samsung ,4.5,99,https://www.lowes.com/pd/Whirlpool-25-2-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-ENERGY-STAR/1000257809
